question,optionA,optionB,optionC,optionD,correctAnswer,explanation,category,level,topic,difficulty
"Sentence Completion: Choose the pair of words that best fits the blanks:
'The executive's ______ decisions, driven by emotion rather than logic, created a highly ______ work environment.'",impartial / neutrality,tendentious / bias,dogmatic / openmindedness,scholarly / ignorance,tendentious / bias,"An executive making decisions based on emotion is 'capricious' (or tendentious/tortuous), which makes the environment 'unpredictable' (or biased/bewildering).",verbal,4,Cognizant,Expert
"Sentence Completion: Choose the pair of words that best fits the blanks:
'The executive's ______ decisions, driven by emotion rather than logic, created a highly ______ work environment.'",expressive / delight,straightforward / confuse,tortuous / bewilder,lucid / educate,tortuous / bewilder,"An executive making decisions based on emotion is 'capricious' (or tendentious/tortuous), which makes the environment 'unpredictable' (or biased/bewildering).",verbal,4,Capgemini,Expert
"Sentence Completion: Choose the pair of words that best fits the blanks:
'The executive's ______ decisions, driven by emotion rather than logic, created a highly ______ work environment.'",constant / volatile,erratic / reliable,capricious / unpredictable,stable / variable,capricious / unpredictable,"An executive making decisions based on emotion is 'capricious' (or tendentious/tortuous), which makes the environment 'unpredictable' (or biased/bewildering).",verbal,4,TCS,Expert
"Sentence Completion: Choose the pair of words that best fits the blanks:
'The executive's ______ decisions, driven by emotion rather than logic, created a highly ______ work environment.'",impartial / neutrality,dogmatic / openmindedness,tendentious / bias,scholarly / ignorance,tendentious / bias,"An executive making decisions based on emotion is 'capricious' (or tendentious/tortuous), which makes the environment 'unpredictable' (or biased/bewildering).",verbal,4,Google,Expert
"Sentence Completion: Choose the pair of words that best fits the blanks:
'The executive's ______ decisions, driven by emotion rather than logic, created a highly ______ work environment.'",tortuous / bewilder,lucid / educate,expressive / delight,straightforward / confuse,tortuous / bewilder,"An executive making decisions based on emotion is 'capricious' (or tendentious/tortuous), which makes the environment 'unpredictable' (or biased/bewildering).",verbal,4,Wipro,Expert
"Sentence Completion: Choose the pair of words that best fits the blanks:
'The executive's ______ decisions, driven by emotion rather than logic, created a highly ______ work environment.'",capricious / unpredictable,stable / variable,constant / volatile,erratic / reliable,capricious / unpredictable,"An executive making decisions based on emotion is 'capricious' (or tendentious/tortuous), which makes the environment 'unpredictable' (or biased/bewildering).",verbal,4,Infosys,Expert
"Sentence Completion: Choose the pair of words that best fits the blanks:
'The executive's ______ decisions, driven by emotion rather than logic, created a highly ______ work environment.'",scholarly / ignorance,tendentious / bias,impartial / neutrality,dogmatic / openmindedness,tendentious / bias,"An executive making decisions based on emotion is 'capricious' (or tendentious/tortuous), which makes the environment 'unpredictable' (or biased/bewildering).",verbal,4,Accenture,Expert
"Sentence Completion: Choose the pair of words that best fits the blanks:
'The executive's ______ decisions, driven by emotion rather than logic, created a highly ______ work environment.'",lucid / educate,straightforward / confuse,expressive / delight,tortuous / bewilder,tortuous / bewilder,"An executive making decisions based on emotion is 'capricious' (or tendentious/tortuous), which makes the environment 'unpredictable' (or biased/bewildering).",verbal,4,Microsoft,Expert
"Sentence Completion: Choose the pair of words that best fits the blanks:
'The executive's ______ decisions, driven by emotion rather than logic, created a highly ______ work environment.'",capricious / unpredictable,stable / variable,erratic / reliable,constant / volatile,capricious / unpredictable,"An executive making decisions based on emotion is 'capricious' (or tendentious/tortuous), which makes the environment 'unpredictable' (or biased/bewildering).",verbal,4,TCS,Expert
"Sentence Completion: Choose the pair of words that best fits the blanks:
'The executive's ______ decisions, driven by emotion rather than logic, created a highly ______ work environment.'",tendentious / bias,impartial / neutrality,dogmatic / openmindedness,scholarly / ignorance,tendentious / bias,"An executive making decisions based on emotion is 'capricious' (or tendentious/tortuous), which makes the environment 'unpredictable' (or biased/bewildering).",verbal,4,Amazon,Expert
"Sentence Completion: Choose the pair of words that best fits the blanks:
'The executive's ______ decisions, driven by emotion rather than logic, created a highly ______ work environment.'",expressive / delight,tortuous / bewilder,straightforward / confuse,lucid / educate,tortuous / bewilder,"An executive making decisions based on emotion is 'capricious' (or tendentious/tortuous), which makes the environment 'unpredictable' (or biased/bewildering).",verbal,4,Cognizant,Expert
"Sentence Completion: Choose the pair of words that best fits the blanks:
'The executive's ______ decisions, driven by emotion rather than logic, created a highly ______ work environment.'",constant / volatile,stable / variable,erratic / reliable,capricious / unpredictable,capricious / unpredictable,"An executive making decisions based on emotion is 'capricious' (or tendentious/tortuous), which makes the environment 'unpredictable' (or biased/bewildering).",verbal,4,Tech Mahindra,Expert
"Sentence Completion: Choose the pair of words that best fits the blanks:
'The executive's ______ decisions, driven by emotion rather than logic, created a highly ______ work environment.'",dogmatic / openmindedness,impartial / neutrality,scholarly / ignorance,tendentious / bias,tendentious / bias,"An executive making decisions based on emotion is 'capricious' (or tendentious/tortuous), which makes the environment 'unpredictable' (or biased/bewildering).",verbal,4,Google,Expert
"Sentence Completion: Choose the pair of words that best fits the blanks:
'The executive's ______ decisions, driven by emotion rather than logic, created a highly ______ work environment.'",lucid / educate,tortuous / bewilder,straightforward / confuse,expressive / delight,tortuous / bewilder,"An executive making decisions based on emotion is 'capricious' (or tendentious/tortuous), which makes the environment 'unpredictable' (or biased/bewildering).",verbal,4,Cognizant,Expert
"Sentence Completion: Choose the pair of words that best fits the blanks:
'The executive's ______ decisions, driven by emotion rather than logic, created a highly ______ work environment.'",constant / volatile,erratic / reliable,stable / variable,capricious / unpredictable,capricious / unpredictable,"An executive making decisions based on emotion is 'capricious' (or tendentious/tortuous), which makes the environment 'unpredictable' (or biased/bewildering).",verbal,4,Wipro,Expert
"Sentence Completion: Choose the pair of words that best fits the blanks:
'The executive's ______ decisions, driven by emotion rather than logic, created a highly ______ work environment.'",scholarly / ignorance,dogmatic / openmindedness,impartial / neutrality,tendentious / bias,tendentious / bias,"An executive making decisions based on emotion is 'capricious' (or tendentious/tortuous), which makes the environment 'unpredictable' (or biased/bewildering).",verbal,4,TCS,Expert
"Sentence Completion: Choose the pair of words that best fits the blanks:
'The executive's ______ decisions, driven by emotion rather than logic, created a highly ______ work environment.'",expressive / delight,straightforward / confuse,tortuous / bewilder,lucid / educate,tortuous / bewilder,"An executive making decisions based on emotion is 'capricious' (or tendentious/tortuous), which makes the environment 'unpredictable' (or biased/bewildering).",verbal,4,Capgemini,Expert
"Sentence Completion: Choose the pair of words that best fits the blanks:
'The executive's ______ decisions, driven by emotion rather than logic, created a highly ______ work environment.'",constant / volatile,stable / variable,capricious / unpredictable,erratic / reliable,capricious / unpredictable,"An executive making decisions based on emotion is 'capricious' (or tendentious/tortuous), which makes the environment 'unpredictable' (or biased/bewildering).",verbal,4,Google,Expert
"Sentence Completion: Choose the pair of words that best fits the blanks:
'The executive's ______ decisions, driven by emotion rather than logic, created a highly ______ work environment.'",impartial / neutrality,scholarly / ignorance,dogmatic / openmindedness,tendentious / bias,tendentious / bias,"An executive making decisions based on emotion is 'capricious' (or tendentious/tortuous), which makes the environment 'unpredictable' (or biased/bewildering).",verbal,4,Tech Mahindra,Expert
"Sentence Completion: Choose the pair of words that best fits the blanks:
'The executive's ______ decisions, driven by emotion rather than logic, created a highly ______ work environment.'",tortuous / bewilder,straightforward / confuse,expressive / delight,lucid / educate,tortuous / bewilder,"An executive making decisions based on emotion is 'capricious' (or tendentious/tortuous), which makes the environment 'unpredictable' (or biased/bewildering).",verbal,4,Google,Expert
"Sentence Completion: Choose the pair of words that best fits the blanks:
'The executive's ______ decisions, driven by emotion rather than logic, created a highly ______ work environment.'",capricious / unpredictable,stable / variable,constant / volatile,erratic / reliable,capricious / unpredictable,"An executive making decisions based on emotion is 'capricious' (or tendentious/tortuous), which makes the environment 'unpredictable' (or biased/bewildering).",verbal,4,Microsoft,Expert
"Sentence Completion: Choose the pair of words that best fits the blanks:
'The executive's ______ decisions, driven by emotion rather than logic, created a highly ______ work environment.'",impartial / neutrality,dogmatic / openmindedness,tendentious / bias,scholarly / ignorance,tendentious / bias,"An executive making decisions based on emotion is 'capricious' (or tendentious/tortuous), which makes the environment 'unpredictable' (or biased/bewildering).",verbal,4,Google,Expert
"Sentence Completion: Choose the pair of words that best fits the blanks:
'The executive's ______ decisions, driven by emotion rather than logic, created a highly ______ work environment.'",straightforward / confuse,lucid / educate,expressive / delight,tortuous / bewilder,tortuous / bewilder,"An executive making decisions based on emotion is 'capricious' (or tendentious/tortuous), which makes the environment 'unpredictable' (or biased/bewildering).",verbal,4,Capgemini,Expert
"Sentence Completion: Choose the pair of words that best fits the blanks:
'The executive's ______ decisions, driven by emotion rather than logic, created a highly ______ work environment.'",capricious / unpredictable,stable / variable,constant / volatile,erratic / reliable,capricious / unpredictable,"An executive making decisions based on emotion is 'capricious' (or tendentious/tortuous), which makes the environment 'unpredictable' (or biased/bewildering).",verbal,4,Accenture,Expert
"Sentence Completion: Choose the pair of words that best fits the blanks:
'The executive's ______ decisions, driven by emotion rather than logic, created a highly ______ work environment.'",impartial / neutrality,dogmatic / openmindedness,tendentious / bias,scholarly / ignorance,tendentious / bias,"An executive making decisions based on emotion is 'capricious' (or tendentious/tortuous), which makes the environment 'unpredictable' (or biased/bewildering).",verbal,4,Amazon,Expert
"Sentence Completion: Choose the pair of words that best fits the blanks:
'The executive's ______ decisions, driven by emotion rather than logic, created a highly ______ work environment.'",straightforward / confuse,tortuous / bewilder,expressive / delight,lucid / educate,tortuous / bewilder,"An executive making decisions based on emotion is 'capricious' (or tendentious/tortuous), which makes the environment 'unpredictable' (or biased/bewildering).",verbal,4,Tech Mahindra,Expert
"Sentence Completion: Choose the pair of words that best fits the blanks:
'The executive's ______ decisions, driven by emotion rather than logic, created a highly ______ work environment.'",stable / variable,constant / volatile,capricious / unpredictable,erratic / reliable,capricious / unpredictable,"An executive making decisions based on emotion is 'capricious' (or tendentious/tortuous), which makes the environment 'unpredictable' (or biased/bewildering).",verbal,4,Google,Expert
"Sentence Completion: Choose the pair of words that best fits the blanks:
'The executive's ______ decisions, driven by emotion rather than logic, created a highly ______ work environment.'",tendentious / bias,dogmatic / openmindedness,scholarly / ignorance,impartial / neutrality,tendentious / bias,"An executive making decisions based on emotion is 'capricious' (or tendentious/tortuous), which makes the environment 'unpredictable' (or biased/bewildering).",verbal,4,TCS,Expert
"Sentence Completion: Choose the pair of words that best fits the blanks:
'The executive's ______ decisions, driven by emotion rather than logic, created a highly ______ work environment.'",tortuous / bewilder,expressive / delight,straightforward / confuse,lucid / educate,tortuous / bewilder,"An executive making decisions based on emotion is 'capricious' (or tendentious/tortuous), which makes the environment 'unpredictable' (or biased/bewildering).",verbal,4,Amazon,Expert
"Sentence Completion: Choose the pair of words that best fits the blanks:
'The executive's ______ decisions, driven by emotion rather than logic, created a highly ______ work environment.'",constant / volatile,capricious / unpredictable,stable / variable,erratic / reliable,capricious / unpredictable,"An executive making decisions based on emotion is 'capricious' (or tendentious/tortuous), which makes the environment 'unpredictable' (or biased/bewildering).",verbal,4,TCS,Expert
"Sentence Completion: Choose the pair of words that best fits the blanks:
'The executive's ______ decisions, driven by emotion rather than logic, created a highly ______ work environment.'",dogmatic / openmindedness,scholarly / ignorance,tendentious / bias,impartial / neutrality,tendentious / bias,"An executive making decisions based on emotion is 'capricious' (or tendentious/tortuous), which makes the environment 'unpredictable' (or biased/bewildering).",verbal,4,TCS,Expert
"Sentence Completion: Choose the pair of words that best fits the blanks:
'The executive's ______ decisions, driven by emotion rather than logic, created a highly ______ work environment.'",straightforward / confuse,lucid / educate,tortuous / bewilder,expressive / delight,tortuous / bewilder,"An executive making decisions based on emotion is 'capricious' (or tendentious/tortuous), which makes the environment 'unpredictable' (or biased/bewildering).",verbal,4,Google,Expert
"Sentence Completion: Choose the pair of words that best fits the blanks:
'The executive's ______ decisions, driven by emotion rather than logic, created a highly ______ work environment.'",capricious / unpredictable,stable / variable,erratic / reliable,constant / volatile,capricious / unpredictable,"An executive making decisions based on emotion is 'capricious' (or tendentious/tortuous), which makes the environment 'unpredictable' (or biased/bewildering).",verbal,4,Tech Mahindra,Expert
"Sentence Completion: Choose the pair of words that best fits the blanks:
'The executive's ______ decisions, driven by emotion rather than logic, created a highly ______ work environment.'",dogmatic / openmindedness,impartial / neutrality,scholarly / ignorance,tendentious / bias,tendentious / bias,"An executive making decisions based on emotion is 'capricious' (or tendentious/tortuous), which makes the environment 'unpredictable' (or biased/bewildering).",verbal,4,Tech Mahindra,Expert
"Sentence Completion: Choose the pair of words that best fits the blanks:
'The executive's ______ decisions, driven by emotion rather than logic, created a highly ______ work environment.'",tortuous / bewilder,straightforward / confuse,expressive / delight,lucid / educate,tortuous / bewilder,"An executive making decisions based on emotion is 'capricious' (or tendentious/tortuous), which makes the environment 'unpredictable' (or biased/bewildering).",verbal,4,Capgemini,Expert
"Sentence Completion: Choose the pair of words that best fits the blanks:
'The executive's ______ decisions, driven by emotion rather than logic, created a highly ______ work environment.'",capricious / unpredictable,erratic / reliable,constant / volatile,stable / variable,capricious / unpredictable,"An executive making decisions based on emotion is 'capricious' (or tendentious/tortuous), which makes the environment 'unpredictable' (or biased/bewildering).",verbal,4,Google,Expert
"Sentence Completion: Choose the pair of words that best fits the blanks:
'The executive's ______ decisions, driven by emotion rather than logic, created a highly ______ work environment.'",dogmatic / openmindedness,impartial / neutrality,tendentious / bias,scholarly / ignorance,tendentious / bias,"An executive making decisions based on emotion is 'capricious' (or tendentious/tortuous), which makes the environment 'unpredictable' (or biased/bewildering).",verbal,4,Microsoft,Expert
"Sentence Completion: Choose the pair of words that best fits the blanks:
'The executive's ______ decisions, driven by emotion rather than logic, created a highly ______ work environment.'",tortuous / bewilder,expressive / delight,straightforward / confuse,lucid / educate,tortuous / bewilder,"An executive making decisions based on emotion is 'capricious' (or tendentious/tortuous), which makes the environment 'unpredictable' (or biased/bewildering).",verbal,4,Accenture,Expert
"Sentence Completion: Choose the pair of words that best fits the blanks:
'The executive's ______ decisions, driven by emotion rather than logic, created a highly ______ work environment.'",stable / variable,erratic / reliable,capricious / unpredictable,constant / volatile,capricious / unpredictable,"An executive making decisions based on emotion is 'capricious' (or tendentious/tortuous), which makes the environment 'unpredictable' (or biased/bewildering).",verbal,4,Infosys,Expert
"Sentence Completion: Choose the pair of words that best fits the blanks:
'The executive's ______ decisions, driven by emotion rather than logic, created a highly ______ work environment.'",dogmatic / openmindedness,tendentious / bias,impartial / neutrality,scholarly / ignorance,tendentious / bias,"An executive making decisions based on emotion is 'capricious' (or tendentious/tortuous), which makes the environment 'unpredictable' (or biased/bewildering).",verbal,4,Infosys,Expert
"Sentence Completion: Choose the pair of words that best fits the blanks:
'The executive's ______ decisions, driven by emotion rather than logic, created a highly ______ work environment.'",expressive / delight,lucid / educate,tortuous / bewilder,straightforward / confuse,tortuous / bewilder,"An executive making decisions based on emotion is 'capricious' (or tendentious/tortuous), which makes the environment 'unpredictable' (or biased/bewildering).",verbal,4,Wipro,Expert
"Sentence Completion: Choose the pair of words that best fits the blanks:
'The executive's ______ decisions, driven by emotion rather than logic, created a highly ______ work environment.'",stable / variable,capricious / unpredictable,constant / volatile,erratic / reliable,capricious / unpredictable,"An executive making decisions based on emotion is 'capricious' (or tendentious/tortuous), which makes the environment 'unpredictable' (or biased/bewildering).",verbal,4,Capgemini,Expert
"Sentence Completion: Choose the pair of words that best fits the blanks:
'The executive's ______ decisions, driven by emotion rather than logic, created a highly ______ work environment.'",scholarly / ignorance,dogmatic / openmindedness,tendentious / bias,impartial / neutrality,tendentious / bias,"An executive making decisions based on emotion is 'capricious' (or tendentious/tortuous), which makes the environment 'unpredictable' (or biased/bewildering).",verbal,4,Amazon,Expert
"Sentence Completion: Choose the pair of words that best fits the blanks:
'The executive's ______ decisions, driven by emotion rather than logic, created a highly ______ work environment.'",straightforward / confuse,tortuous / bewilder,expressive / delight,lucid / educate,tortuous / bewilder,"An executive making decisions based on emotion is 'capricious' (or tendentious/tortuous), which makes the environment 'unpredictable' (or biased/bewildering).",verbal,4,Capgemini,Expert
"Sentence Completion: Choose the pair of words that best fits the blanks:
'The executive's ______ decisions, driven by emotion rather than logic, created a highly ______ work environment.'",erratic / reliable,stable / variable,constant / volatile,capricious / unpredictable,capricious / unpredictable,"An executive making decisions based on emotion is 'capricious' (or tendentious/tortuous), which makes the environment 'unpredictable' (or biased/bewildering).",verbal,4,Capgemini,Expert
"Sentence Completion: Choose the pair of words that best fits the blanks:
'The executive's ______ decisions, driven by emotion rather than logic, created a highly ______ work environment.'",tendentious / bias,impartial / neutrality,dogmatic / openmindedness,scholarly / ignorance,tendentious / bias,"An executive making decisions based on emotion is 'capricious' (or tendentious/tortuous), which makes the environment 'unpredictable' (or biased/bewildering).",verbal,4,Cognizant,Expert
"Sentence Completion: Choose the pair of words that best fits the blanks:
'The executive's ______ decisions, driven by emotion rather than logic, created a highly ______ work environment.'",expressive / delight,lucid / educate,tortuous / bewilder,straightforward / confuse,tortuous / bewilder,"An executive making decisions based on emotion is 'capricious' (or tendentious/tortuous), which makes the environment 'unpredictable' (or biased/bewildering).",verbal,4,Accenture,Expert
"Sentence Completion: Choose the pair of words that best fits the blanks:
'The executive's ______ decisions, driven by emotion rather than logic, created a highly ______ work environment.'",erratic / reliable,stable / variable,capricious / unpredictable,constant / volatile,capricious / unpredictable,"An executive making decisions based on emotion is 'capricious' (or tendentious/tortuous), which makes the environment 'unpredictable' (or biased/bewildering).",verbal,4,Wipro,Expert
"Sentence Completion: Choose the pair of words that best fits the blanks:
'The executive's ______ decisions, driven by emotion rather than logic, created a highly ______ work environment.'",impartial / neutrality,dogmatic / openmindedness,tendentious / bias,scholarly / ignorance,tendentious / bias,"An executive making decisions based on emotion is 'capricious' (or tendentious/tortuous), which makes the environment 'unpredictable' (or biased/bewildering).",verbal,4,Wipro,Expert
"Sentence Completion: Choose the pair of words that best fits the blanks:
'The executive's ______ decisions, driven by emotion rather than logic, created a highly ______ work environment.'",tortuous / bewilder,straightforward / confuse,lucid / educate,expressive / delight,tortuous / bewilder,"An executive making decisions based on emotion is 'capricious' (or tendentious/tortuous), which makes the environment 'unpredictable' (or biased/bewildering).",verbal,4,Capgemini,Expert
"Sentence Completion: Choose the pair of words that best fits the blanks:
'The executive's ______ decisions, driven by emotion rather than logic, created a highly ______ work environment.'",capricious / unpredictable,constant / volatile,erratic / reliable,stable / variable,capricious / unpredictable,"An executive making decisions based on emotion is 'capricious' (or tendentious/tortuous), which makes the environment 'unpredictable' (or biased/bewildering).",verbal,4,Accenture,Expert
"Sentence Completion: Choose the pair of words that best fits the blanks:
'The executive's ______ decisions, driven by emotion rather than logic, created a highly ______ work environment.'",impartial / neutrality,dogmatic / openmindedness,scholarly / ignorance,tendentious / bias,tendentious / bias,"An executive making decisions based on emotion is 'capricious' (or tendentious/tortuous), which makes the environment 'unpredictable' (or biased/bewildering).",verbal,4,Cognizant,Expert
"Sentence Completion: Choose the pair of words that best fits the blanks:
'The executive's ______ decisions, driven by emotion rather than logic, created a highly ______ work environment.'",expressive / delight,tortuous / bewilder,straightforward / confuse,lucid / educate,tortuous / bewilder,"An executive making decisions based on emotion is 'capricious' (or tendentious/tortuous), which makes the environment 'unpredictable' (or biased/bewildering).",verbal,4,Microsoft,Expert
"Sentence Completion: Choose the pair of words that best fits the blanks:
'The executive's ______ decisions, driven by emotion rather than logic, created a highly ______ work environment.'",erratic / reliable,constant / volatile,stable / variable,capricious / unpredictable,capricious / unpredictable,"An executive making decisions based on emotion is 'capricious' (or tendentious/tortuous), which makes the environment 'unpredictable' (or biased/bewildering).",verbal,4,Microsoft,Expert
"Sentence Completion: Choose the pair of words that best fits the blanks:
'The executive's ______ decisions, driven by emotion rather than logic, created a highly ______ work environment.'",dogmatic / openmindedness,scholarly / ignorance,impartial / neutrality,tendentious / bias,tendentious / bias,"An executive making decisions based on emotion is 'capricious' (or tendentious/tortuous), which makes the environment 'unpredictable' (or biased/bewildering).",verbal,4,Capgemini,Expert
"Sentence Completion: Choose the pair of words that best fits the blanks:
'The executive's ______ decisions, driven by emotion rather than logic, created a highly ______ work environment.'",lucid / educate,expressive / delight,straightforward / confuse,tortuous / bewilder,tortuous / bewilder,"An executive making decisions based on emotion is 'capricious' (or tendentious/tortuous), which makes the environment 'unpredictable' (or biased/bewildering).",verbal,4,Cognizant,Expert
"Sentence Completion: Choose the pair of words that best fits the blanks:
'The executive's ______ decisions, driven by emotion rather than logic, created a highly ______ work environment.'",capricious / unpredictable,constant / volatile,stable / variable,erratic / reliable,capricious / unpredictable,"An executive making decisions based on emotion is 'capricious' (or tendentious/tortuous), which makes the environment 'unpredictable' (or biased/bewildering).",verbal,4,Amazon,Expert
"Sentence Completion: Choose the pair of words that best fits the blanks:
'The executive's ______ decisions, driven by emotion rather than logic, created a highly ______ work environment.'",impartial / neutrality,tendentious / bias,dogmatic / openmindedness,scholarly / ignorance,tendentious / bias,"An executive making decisions based on emotion is 'capricious' (or tendentious/tortuous), which makes the environment 'unpredictable' (or biased/bewildering).",verbal,4,Google,Expert
"Sentence Completion: Choose the pair of words that best fits the blanks:
'The executive's ______ decisions, driven by emotion rather than logic, created a highly ______ work environment.'",expressive / delight,tortuous / bewilder,straightforward / confuse,lucid / educate,tortuous / bewilder,"An executive making decisions based on emotion is 'capricious' (or tendentious/tortuous), which makes the environment 'unpredictable' (or biased/bewildering).",verbal,4,TCS,Expert
"Sentence Completion: Choose the pair of words that best fits the blanks:
'The executive's ______ decisions, driven by emotion rather than logic, created a highly ______ work environment.'",stable / variable,constant / volatile,capricious / unpredictable,erratic / reliable,capricious / unpredictable,"An executive making decisions based on emotion is 'capricious' (or tendentious/tortuous), which makes the environment 'unpredictable' (or biased/bewildering).",verbal,4,Infosys,Expert
"Sentence Completion: Choose the pair of words that best fits the blanks:
'The executive's ______ decisions, driven by emotion rather than logic, created a highly ______ work environment.'",dogmatic / openmindedness,tendentious / bias,impartial / neutrality,scholarly / ignorance,tendentious / bias,"An executive making decisions based on emotion is 'capricious' (or tendentious/tortuous), which makes the environment 'unpredictable' (or biased/bewildering).",verbal,4,Wipro,Expert
"Sentence Completion: Choose the pair of words that best fits the blanks:
'The executive's ______ decisions, driven by emotion rather than logic, created a highly ______ work environment.'",expressive / delight,lucid / educate,tortuous / bewilder,straightforward / confuse,tortuous / bewilder,"An executive making decisions based on emotion is 'capricious' (or tendentious/tortuous), which makes the environment 'unpredictable' (or biased/bewildering).",verbal,4,Microsoft,Expert
"Sentence Completion: Choose the pair of words that best fits the blanks:
'The executive's ______ decisions, driven by emotion rather than logic, created a highly ______ work environment.'",stable / variable,erratic / reliable,constant / volatile,capricious / unpredictable,capricious / unpredictable,"An executive making decisions based on emotion is 'capricious' (or tendentious/tortuous), which makes the environment 'unpredictable' (or biased/bewildering).",verbal,4,Microsoft,Expert
"Sentence Completion: Choose the pair of words that best fits the blanks:
'The executive's ______ decisions, driven by emotion rather than logic, created a highly ______ work environment.'",scholarly / ignorance,impartial / neutrality,tendentious / bias,dogmatic / openmindedness,tendentious / bias,"An executive making decisions based on emotion is 'capricious' (or tendentious/tortuous), which makes the environment 'unpredictable' (or biased/bewildering).",verbal,4,Infosys,Expert
"Sentence Completion: Choose the pair of words that best fits the blanks:
'The executive's ______ decisions, driven by emotion rather than logic, created a highly ______ work environment.'",tortuous / bewilder,straightforward / confuse,expressive / delight,lucid / educate,tortuous / bewilder,"An executive making decisions based on emotion is 'capricious' (or tendentious/tortuous), which makes the environment 'unpredictable' (or biased/bewildering).",verbal,4,Tech Mahindra,Expert
"Sentence Completion: Choose the pair of words that best fits the blanks:
'The executive's ______ decisions, driven by emotion rather than logic, created a highly ______ work environment.'",constant / volatile,erratic / reliable,capricious / unpredictable,stable / variable,capricious / unpredictable,"An executive making decisions based on emotion is 'capricious' (or tendentious/tortuous), which makes the environment 'unpredictable' (or biased/bewildering).",verbal,4,Accenture,Expert
"Sentence Completion: Choose the pair of words that best fits the blanks:
'The executive's ______ decisions, driven by emotion rather than logic, created a highly ______ work environment.'",impartial / neutrality,dogmatic / openmindedness,tendentious / bias,scholarly / ignorance,tendentious / bias,"An executive making decisions based on emotion is 'capricious' (or tendentious/tortuous), which makes the environment 'unpredictable' (or biased/bewildering).",verbal,4,Capgemini,Expert
"Sentence Completion: Choose the pair of words that best fits the blanks:
'The executive's ______ decisions, driven by emotion rather than logic, created a highly ______ work environment.'",lucid / educate,expressive / delight,tortuous / bewilder,straightforward / confuse,tortuous / bewilder,"An executive making decisions based on emotion is 'capricious' (or tendentious/tortuous), which makes the environment 'unpredictable' (or biased/bewildering).",verbal,4,Accenture,Expert
"Sentence Completion: Choose the pair of words that best fits the blanks:
'The executive's ______ decisions, driven by emotion rather than logic, created a highly ______ work environment.'",stable / variable,capricious / unpredictable,constant / volatile,erratic / reliable,capricious / unpredictable,"An executive making decisions based on emotion is 'capricious' (or tendentious/tortuous), which makes the environment 'unpredictable' (or biased/bewildering).",verbal,4,TCS,Expert
"Sentence Completion: Choose the pair of words that best fits the blanks:
'The executive's ______ decisions, driven by emotion rather than logic, created a highly ______ work environment.'",impartial / neutrality,dogmatic / openmindedness,scholarly / ignorance,tendentious / bias,tendentious / bias,"An executive making decisions based on emotion is 'capricious' (or tendentious/tortuous), which makes the environment 'unpredictable' (or biased/bewildering).",verbal,4,Cognizant,Expert
"Sentence Completion: Choose the pair of words that best fits the blanks:
'The executive's ______ decisions, driven by emotion rather than logic, created a highly ______ work environment.'",expressive / delight,straightforward / confuse,tortuous / bewilder,lucid / educate,tortuous / bewilder,"An executive making decisions based on emotion is 'capricious' (or tendentious/tortuous), which makes the environment 'unpredictable' (or biased/bewildering).",verbal,4,Cognizant,Expert
"Sentence Completion: Choose the pair of words that best fits the blanks:
'The executive's ______ decisions, driven by emotion rather than logic, created a highly ______ work environment.'",constant / volatile,stable / variable,capricious / unpredictable,erratic / reliable,capricious / unpredictable,"An executive making decisions based on emotion is 'capricious' (or tendentious/tortuous), which makes the environment 'unpredictable' (or biased/bewildering).",verbal,4,Tech Mahindra,Expert
"Sentence Completion: Choose the pair of words that best fits the blanks:
'The executive's ______ decisions, driven by emotion rather than logic, created a highly ______ work environment.'",impartial / neutrality,dogmatic / openmindedness,tendentious / bias,scholarly / ignorance,tendentious / bias,"An executive making decisions based on emotion is 'capricious' (or tendentious/tortuous), which makes the environment 'unpredictable' (or biased/bewildering).",verbal,4,TCS,Expert
"Sentence Completion: Choose the pair of words that best fits the blanks:
'The executive's ______ decisions, driven by emotion rather than logic, created a highly ______ work environment.'",expressive / delight,lucid / educate,tortuous / bewilder,straightforward / confuse,tortuous / bewilder,"An executive making decisions based on emotion is 'capricious' (or tendentious/tortuous), which makes the environment 'unpredictable' (or biased/bewildering).",verbal,4,Accenture,Expert
"Sentence Completion: Choose the pair of words that best fits the blanks:
'The executive's ______ decisions, driven by emotion rather than logic, created a highly ______ work environment.'",erratic / reliable,capricious / unpredictable,stable / variable,constant / volatile,capricious / unpredictable,"An executive making decisions based on emotion is 'capricious' (or tendentious/tortuous), which makes the environment 'unpredictable' (or biased/bewildering).",verbal,4,Microsoft,Expert
"Sentence Completion: Choose the pair of words that best fits the blanks:
'The executive's ______ decisions, driven by emotion rather than logic, created a highly ______ work environment.'",impartial / neutrality,tendentious / bias,dogmatic / openmindedness,scholarly / ignorance,tendentious / bias,"An executive making decisions based on emotion is 'capricious' (or tendentious/tortuous), which makes the environment 'unpredictable' (or biased/bewildering).",verbal,4,Infosys,Expert
"Sentence Completion: Choose the pair of words that best fits the blanks:
'The executive's ______ decisions, driven by emotion rather than logic, created a highly ______ work environment.'",expressive / delight,straightforward / confuse,tortuous / bewilder,lucid / educate,tortuous / bewilder,"An executive making decisions based on emotion is 'capricious' (or tendentious/tortuous), which makes the environment 'unpredictable' (or biased/bewildering).",verbal,4,Cognizant,Expert
