question,optionA,optionB,optionC,optionD,correctAnswer,explanation,category,level,topic,difficulty
"Advanced Coordinate Geometry: Find the equation of a line passing through the intersection of the lines x + y = 4 and 2x - y = 5, and perpendicular to the line 3x - y = 1.",x - 3y = 6,x + 3y = 6,3x + y = 10,x + 3y = 12,x + 3y = 6,"Intersection point is (3, 1). Perpendicular slope is -1/3. Equation: y - 1 = -1/3(x - 3) => 3y - 3 = -x + 3 => x + 3y = 6.",advanced_quant,4,Capgemini,Expert
"Advanced Coordinate Geometry: Find the equation of a line passing through the intersection of the lines x + y = 4 and 2x - y = 5, and perpendicular to the line 3x - y = 1.",x + 3y = 12,x + 3y = 6,x - 3y = 6,3x + y = 10,x + 3y = 6,"Intersection point is (3, 1). Perpendicular slope is -1/3. Equation: y - 1 = -1/3(x - 3) => 3y - 3 = -x + 3 => x + 3y = 6.",advanced_quant,4,Microsoft,Expert
"Advanced Coordinate Geometry: Find the equation of a line passing through the intersection of the lines x + y = 4 and 2x - y = 5, and perpendicular to the line 3x - y = 1.",3x + y = 10,x - 3y = 6,x + 3y = 6,x + 3y = 12,x + 3y = 6,"Intersection point is (3, 1). Perpendicular slope is -1/3. Equation: y - 1 = -1/3(x - 3) => 3y - 3 = -x + 3 => x + 3y = 6.",advanced_quant,4,Tech Mahindra,Expert
"Advanced Coordinate Geometry: Find the equation of a line passing through the intersection of the lines x + y = 4 and 2x - y = 5, and perpendicular to the line 3x - y = 1.",3x + y = 10,x - 3y = 6,x + 3y = 12,x + 3y = 6,x + 3y = 6,"Intersection point is (3, 1). Perpendicular slope is -1/3. Equation: y - 1 = -1/3(x - 3) => 3y - 3 = -x + 3 => x + 3y = 6.",advanced_quant,4,Accenture,Expert
"Advanced Coordinate Geometry: Find the equation of a line passing through the intersection of the lines x + y = 4 and 2x - y = 5, and perpendicular to the line 3x - y = 1.",3x + y = 10,x + 3y = 12,x + 3y = 6,x - 3y = 6,x + 3y = 6,"Intersection point is (3, 1). Perpendicular slope is -1/3. Equation: y - 1 = -1/3(x - 3) => 3y - 3 = -x + 3 => x + 3y = 6.",advanced_quant,4,Cognizant,Expert
"Advanced Coordinate Geometry: Find the equation of a line passing through the intersection of the lines x + y = 4 and 2x - y = 5, and perpendicular to the line 3x - y = 1.",x - 3y = 6,x + 3y = 6,3x + y = 10,x + 3y = 12,x + 3y = 6,"Intersection point is (3, 1). Perpendicular slope is -1/3. Equation: y - 1 = -1/3(x - 3) => 3y - 3 = -x + 3 => x + 3y = 6.",advanced_quant,4,Google,Expert
"Advanced Coordinate Geometry: Find the equation of a line passing through the intersection of the lines x + y = 4 and 2x - y = 5, and perpendicular to the line 3x - y = 1.",x + 3y = 12,x - 3y = 6,x + 3y = 6,3x + y = 10,x + 3y = 6,"Intersection point is (3, 1). Perpendicular slope is -1/3. Equation: y - 1 = -1/3(x - 3) => 3y - 3 = -x + 3 => x + 3y = 6.",advanced_quant,4,Accenture,Expert
"Advanced Coordinate Geometry: Find the equation of a line passing through the intersection of the lines x + y = 4 and 2x - y = 5, and perpendicular to the line 3x - y = 1.",x + 3y = 12,x + 3y = 6,x - 3y = 6,3x + y = 10,x + 3y = 6,"Intersection point is (3, 1). Perpendicular slope is -1/3. Equation: y - 1 = -1/3(x - 3) => 3y - 3 = -x + 3 => x + 3y = 6.",advanced_quant,4,Microsoft,Expert
"Advanced Coordinate Geometry: Find the equation of a line passing through the intersection of the lines x + y = 4 and 2x - y = 5, and perpendicular to the line 3x - y = 1.",3x + y = 10,x - 3y = 6,x + 3y = 6,x + 3y = 12,x + 3y = 6,"Intersection point is (3, 1). Perpendicular slope is -1/3. Equation: y - 1 = -1/3(x - 3) => 3y - 3 = -x + 3 => x + 3y = 6.",advanced_quant,4,Infosys,Expert
"Advanced Coordinate Geometry: Find the equation of a line passing through the intersection of the lines x + y = 4 and 2x - y = 5, and perpendicular to the line 3x - y = 1.",x - 3y = 6,x + 3y = 12,x + 3y = 6,3x + y = 10,x + 3y = 6,"Intersection point is (3, 1). Perpendicular slope is -1/3. Equation: y - 1 = -1/3(x - 3) => 3y - 3 = -x + 3 => x + 3y = 6.",advanced_quant,4,Capgemini,Expert
"Advanced Coordinate Geometry: Find the equation of a line passing through the intersection of the lines x + y = 4 and 2x - y = 5, and perpendicular to the line 3x - y = 1.",x + 3y = 12,3x + y = 10,x + 3y = 6,x - 3y = 6,x + 3y = 6,"Intersection point is (3, 1). Perpendicular slope is -1/3. Equation: y - 1 = -1/3(x - 3) => 3y - 3 = -x + 3 => x + 3y = 6.",advanced_quant,4,TCS,Expert
"Advanced Coordinate Geometry: Find the equation of a line passing through the intersection of the lines x + y = 4 and 2x - y = 5, and perpendicular to the line 3x - y = 1.",3x + y = 10,x + 3y = 6,x + 3y = 12,x - 3y = 6,x + 3y = 6,"Intersection point is (3, 1). Perpendicular slope is -1/3. Equation: y - 1 = -1/3(x - 3) => 3y - 3 = -x + 3 => x + 3y = 6.",advanced_quant,4,Tech Mahindra,Expert
"Advanced Coordinate Geometry: Find the equation of a line passing through the intersection of the lines x + y = 4 and 2x - y = 5, and perpendicular to the line 3x - y = 1.",3x + y = 10,x + 3y = 6,x - 3y = 6,x + 3y = 12,x + 3y = 6,"Intersection point is (3, 1). Perpendicular slope is -1/3. Equation: y - 1 = -1/3(x - 3) => 3y - 3 = -x + 3 => x + 3y = 6.",advanced_quant,4,TCS,Expert
"Advanced Coordinate Geometry: Find the equation of a line passing through the intersection of the lines x + y = 4 and 2x - y = 5, and perpendicular to the line 3x - y = 1.",3x + y = 10,x + 3y = 6,x - 3y = 6,x + 3y = 12,x + 3y = 6,"Intersection point is (3, 1). Perpendicular slope is -1/3. Equation: y - 1 = -1/3(x - 3) => 3y - 3 = -x + 3 => x + 3y = 6.",advanced_quant,4,Wipro,Expert
"Advanced Coordinate Geometry: Find the equation of a line passing through the intersection of the lines x + y = 4 and 2x - y = 5, and perpendicular to the line 3x - y = 1.",x + 3y = 12,x + 3y = 6,3x + y = 10,x - 3y = 6,x + 3y = 6,"Intersection point is (3, 1). Perpendicular slope is -1/3. Equation: y - 1 = -1/3(x - 3) => 3y - 3 = -x + 3 => x + 3y = 6.",advanced_quant,4,Tech Mahindra,Expert
"Advanced Coordinate Geometry: Find the equation of a line passing through the intersection of the lines x + y = 4 and 2x - y = 5, and perpendicular to the line 3x - y = 1.",x + 3y = 12,x - 3y = 6,x + 3y = 6,3x + y = 10,x + 3y = 6,"Intersection point is (3, 1). Perpendicular slope is -1/3. Equation: y - 1 = -1/3(x - 3) => 3y - 3 = -x + 3 => x + 3y = 6.",advanced_quant,4,Wipro,Expert
"Advanced Coordinate Geometry: Find the equation of a line passing through the intersection of the lines x + y = 4 and 2x - y = 5, and perpendicular to the line 3x - y = 1.",x + 3y = 12,x - 3y = 6,3x + y = 10,x + 3y = 6,x + 3y = 6,"Intersection point is (3, 1). Perpendicular slope is -1/3. Equation: y - 1 = -1/3(x - 3) => 3y - 3 = -x + 3 => x + 3y = 6.",advanced_quant,4,Infosys,Expert
"Advanced Coordinate Geometry: Find the equation of a line passing through the intersection of the lines x + y = 4 and 2x - y = 5, and perpendicular to the line 3x - y = 1.",x + 3y = 6,x - 3y = 6,3x + y = 10,x + 3y = 12,x + 3y = 6,"Intersection point is (3, 1). Perpendicular slope is -1/3. Equation: y - 1 = -1/3(x - 3) => 3y - 3 = -x + 3 => x + 3y = 6.",advanced_quant,4,Cognizant,Expert
"Advanced Coordinate Geometry: Find the equation of a line passing through the intersection of the lines x + y = 4 and 2x - y = 5, and perpendicular to the line 3x - y = 1.",3x + y = 10,x - 3y = 6,x + 3y = 6,x + 3y = 12,x + 3y = 6,"Intersection point is (3, 1). Perpendicular slope is -1/3. Equation: y - 1 = -1/3(x - 3) => 3y - 3 = -x + 3 => x + 3y = 6.",advanced_quant,4,Accenture,Expert
"Advanced Coordinate Geometry: Find the equation of a line passing through the intersection of the lines x + y = 4 and 2x - y = 5, and perpendicular to the line 3x - y = 1.",3x + y = 10,x - 3y = 6,x + 3y = 12,x + 3y = 6,x + 3y = 6,"Intersection point is (3, 1). Perpendicular slope is -1/3. Equation: y - 1 = -1/3(x - 3) => 3y - 3 = -x + 3 => x + 3y = 6.",advanced_quant,4,Amazon,Expert
"Advanced Coordinate Geometry: Find the equation of a line passing through the intersection of the lines x + y = 4 and 2x - y = 5, and perpendicular to the line 3x - y = 1.",x - 3y = 6,3x + y = 10,x + 3y = 6,x + 3y = 12,x + 3y = 6,"Intersection point is (3, 1). Perpendicular slope is -1/3. Equation: y - 1 = -1/3(x - 3) => 3y - 3 = -x + 3 => x + 3y = 6.",advanced_quant,4,Cognizant,Expert
"Advanced Coordinate Geometry: Find the equation of a line passing through the intersection of the lines x + y = 4 and 2x - y = 5, and perpendicular to the line 3x - y = 1.",x + 3y = 6,x + 3y = 12,x - 3y = 6,3x + y = 10,x + 3y = 6,"Intersection point is (3, 1). Perpendicular slope is -1/3. Equation: y - 1 = -1/3(x - 3) => 3y - 3 = -x + 3 => x + 3y = 6.",advanced_quant,4,Infosys,Expert
"Advanced Coordinate Geometry: Find the equation of a line passing through the intersection of the lines x + y = 4 and 2x - y = 5, and perpendicular to the line 3x - y = 1.",3x + y = 10,x + 3y = 12,x + 3y = 6,x - 3y = 6,x + 3y = 6,"Intersection point is (3, 1). Perpendicular slope is -1/3. Equation: y - 1 = -1/3(x - 3) => 3y - 3 = -x + 3 => x + 3y = 6.",advanced_quant,4,Wipro,Expert
"Advanced Coordinate Geometry: Find the equation of a line passing through the intersection of the lines x + y = 4 and 2x - y = 5, and perpendicular to the line 3x - y = 1.",x + 3y = 12,3x + y = 10,x - 3y = 6,x + 3y = 6,x + 3y = 6,"Intersection point is (3, 1). Perpendicular slope is -1/3. Equation: y - 1 = -1/3(x - 3) => 3y - 3 = -x + 3 => x + 3y = 6.",advanced_quant,4,Wipro,Expert
"Advanced Coordinate Geometry: Find the equation of a line passing through the intersection of the lines x + y = 4 and 2x - y = 5, and perpendicular to the line 3x - y = 1.",x + 3y = 6,x + 3y = 12,3x + y = 10,x - 3y = 6,x + 3y = 6,"Intersection point is (3, 1). Perpendicular slope is -1/3. Equation: y - 1 = -1/3(x - 3) => 3y - 3 = -x + 3 => x + 3y = 6.",advanced_quant,4,Microsoft,Expert
"Advanced Coordinate Geometry: Find the equation of a line passing through the intersection of the lines x + y = 4 and 2x - y = 5, and perpendicular to the line 3x - y = 1.",x + 3y = 12,3x + y = 10,x + 3y = 6,x - 3y = 6,x + 3y = 6,"Intersection point is (3, 1). Perpendicular slope is -1/3. Equation: y - 1 = -1/3(x - 3) => 3y - 3 = -x + 3 => x + 3y = 6.",advanced_quant,4,Wipro,Expert
"Advanced Coordinate Geometry: Find the equation of a line passing through the intersection of the lines x + y = 4 and 2x - y = 5, and perpendicular to the line 3x - y = 1.",x + 3y = 6,x - 3y = 6,x + 3y = 12,3x + y = 10,x + 3y = 6,"Intersection point is (3, 1). Perpendicular slope is -1/3. Equation: y - 1 = -1/3(x - 3) => 3y - 3 = -x + 3 => x + 3y = 6.",advanced_quant,4,Google,Expert
"Advanced Coordinate Geometry: Find the equation of a line passing through the intersection of the lines x + y = 4 and 2x - y = 5, and perpendicular to the line 3x - y = 1.",3x + y = 10,x + 3y = 12,x - 3y = 6,x + 3y = 6,x + 3y = 6,"Intersection point is (3, 1). Perpendicular slope is -1/3. Equation: y - 1 = -1/3(x - 3) => 3y - 3 = -x + 3 => x + 3y = 6.",advanced_quant,4,Capgemini,Expert
"Advanced Coordinate Geometry: Find the equation of a line passing through the intersection of the lines x + y = 4 and 2x - y = 5, and perpendicular to the line 3x - y = 1.",3x + y = 10,x - 3y = 6,x + 3y = 12,x + 3y = 6,x + 3y = 6,"Intersection point is (3, 1). Perpendicular slope is -1/3. Equation: y - 1 = -1/3(x - 3) => 3y - 3 = -x + 3 => x + 3y = 6.",advanced_quant,4,Capgemini,Expert
"Advanced Coordinate Geometry: Find the equation of a line passing through the intersection of the lines x + y = 4 and 2x - y = 5, and perpendicular to the line 3x - y = 1.",x - 3y = 6,x + 3y = 12,3x + y = 10,x + 3y = 6,x + 3y = 6,"Intersection point is (3, 1). Perpendicular slope is -1/3. Equation: y - 1 = -1/3(x - 3) => 3y - 3 = -x + 3 => x + 3y = 6.",advanced_quant,4,Amazon,Expert
"Advanced Coordinate Geometry: Find the equation of a line passing through the intersection of the lines x + y = 4 and 2x - y = 5, and perpendicular to the line 3x - y = 1.",x + 3y = 6,x - 3y = 6,x + 3y = 12,3x + y = 10,x + 3y = 6,"Intersection point is (3, 1). Perpendicular slope is -1/3. Equation: y - 1 = -1/3(x - 3) => 3y - 3 = -x + 3 => x + 3y = 6.",advanced_quant,4,Google,Expert
"Advanced Coordinate Geometry: Find the equation of a line passing through the intersection of the lines x + y = 4 and 2x - y = 5, and perpendicular to the line 3x - y = 1.",x + 3y = 12,3x + y = 10,x - 3y = 6,x + 3y = 6,x + 3y = 6,"Intersection point is (3, 1). Perpendicular slope is -1/3. Equation: y - 1 = -1/3(x - 3) => 3y - 3 = -x + 3 => x + 3y = 6.",advanced_quant,4,TCS,Expert
"Advanced Coordinate Geometry: Find the equation of a line passing through the intersection of the lines x + y = 4 and 2x - y = 5, and perpendicular to the line 3x - y = 1.",x + 3y = 12,x + 3y = 6,3x + y = 10,x - 3y = 6,x + 3y = 6,"Intersection point is (3, 1). Perpendicular slope is -1/3. Equation: y - 1 = -1/3(x - 3) => 3y - 3 = -x + 3 => x + 3y = 6.",advanced_quant,4,Tech Mahindra,Expert
"Advanced Coordinate Geometry: Find the equation of a line passing through the intersection of the lines x + y = 4 and 2x - y = 5, and perpendicular to the line 3x - y = 1.",3x + y = 10,x + 3y = 6,x - 3y = 6,x + 3y = 12,x + 3y = 6,"Intersection point is (3, 1). Perpendicular slope is -1/3. Equation: y - 1 = -1/3(x - 3) => 3y - 3 = -x + 3 => x + 3y = 6.",advanced_quant,4,Tech Mahindra,Expert
"Advanced Coordinate Geometry: Find the equation of a line passing through the intersection of the lines x + y = 4 and 2x - y = 5, and perpendicular to the line 3x - y = 1.",x - 3y = 6,x + 3y = 6,x + 3y = 12,3x + y = 10,x + 3y = 6,"Intersection point is (3, 1). Perpendicular slope is -1/3. Equation: y - 1 = -1/3(x - 3) => 3y - 3 = -x + 3 => x + 3y = 6.",advanced_quant,4,Google,Expert
"Advanced Coordinate Geometry: Find the equation of a line passing through the intersection of the lines x + y = 4 and 2x - y = 5, and perpendicular to the line 3x - y = 1.",3x + y = 10,x + 3y = 6,x + 3y = 12,x - 3y = 6,x + 3y = 6,"Intersection point is (3, 1). Perpendicular slope is -1/3. Equation: y - 1 = -1/3(x - 3) => 3y - 3 = -x + 3 => x + 3y = 6.",advanced_quant,4,Infosys,Expert
"Advanced Coordinate Geometry: Find the equation of a line passing through the intersection of the lines x + y = 4 and 2x - y = 5, and perpendicular to the line 3x - y = 1.",3x + y = 10,x + 3y = 12,x - 3y = 6,x + 3y = 6,x + 3y = 6,"Intersection point is (3, 1). Perpendicular slope is -1/3. Equation: y - 1 = -1/3(x - 3) => 3y - 3 = -x + 3 => x + 3y = 6.",advanced_quant,4,Google,Expert
"Advanced Coordinate Geometry: Find the equation of a line passing through the intersection of the lines x + y = 4 and 2x - y = 5, and perpendicular to the line 3x - y = 1.",x - 3y = 6,x + 3y = 12,3x + y = 10,x + 3y = 6,x + 3y = 6,"Intersection point is (3, 1). Perpendicular slope is -1/3. Equation: y - 1 = -1/3(x - 3) => 3y - 3 = -x + 3 => x + 3y = 6.",advanced_quant,4,TCS,Expert
"Advanced Coordinate Geometry: Find the equation of a line passing through the intersection of the lines x + y = 4 and 2x - y = 5, and perpendicular to the line 3x - y = 1.",3x + y = 10,x - 3y = 6,x + 3y = 12,x + 3y = 6,x + 3y = 6,"Intersection point is (3, 1). Perpendicular slope is -1/3. Equation: y - 1 = -1/3(x - 3) => 3y - 3 = -x + 3 => x + 3y = 6.",advanced_quant,4,Amazon,Expert
"Advanced Coordinate Geometry: Find the equation of a line passing through the intersection of the lines x + y = 4 and 2x - y = 5, and perpendicular to the line 3x - y = 1.",x + 3y = 6,x - 3y = 6,x + 3y = 12,3x + y = 10,x + 3y = 6,"Intersection point is (3, 1). Perpendicular slope is -1/3. Equation: y - 1 = -1/3(x - 3) => 3y - 3 = -x + 3 => x + 3y = 6.",advanced_quant,4,Accenture,Expert
"Advanced Coordinate Geometry: Find the equation of a line passing through the intersection of the lines x + y = 4 and 2x - y = 5, and perpendicular to the line 3x - y = 1.",x - 3y = 6,3x + y = 10,x + 3y = 12,x + 3y = 6,x + 3y = 6,"Intersection point is (3, 1). Perpendicular slope is -1/3. Equation: y - 1 = -1/3(x - 3) => 3y - 3 = -x + 3 => x + 3y = 6.",advanced_quant,4,Capgemini,Expert
"Advanced Coordinate Geometry: Find the equation of a line passing through the intersection of the lines x + y = 4 and 2x - y = 5, and perpendicular to the line 3x - y = 1.",x - 3y = 6,x + 3y = 12,x + 3y = 6,3x + y = 10,x + 3y = 6,"Intersection point is (3, 1). Perpendicular slope is -1/3. Equation: y - 1 = -1/3(x - 3) => 3y - 3 = -x + 3 => x + 3y = 6.",advanced_quant,4,Google,Expert
"Advanced Coordinate Geometry: Find the equation of a line passing through the intersection of the lines x + y = 4 and 2x - y = 5, and perpendicular to the line 3x - y = 1.",3x + y = 10,x - 3y = 6,x + 3y = 12,x + 3y = 6,x + 3y = 6,"Intersection point is (3, 1). Perpendicular slope is -1/3. Equation: y - 1 = -1/3(x - 3) => 3y - 3 = -x + 3 => x + 3y = 6.",advanced_quant,4,Accenture,Expert
"Advanced Coordinate Geometry: Find the equation of a line passing through the intersection of the lines x + y = 4 and 2x - y = 5, and perpendicular to the line 3x - y = 1.",3x + y = 10,x - 3y = 6,x + 3y = 6,x + 3y = 12,x + 3y = 6,"Intersection point is (3, 1). Perpendicular slope is -1/3. Equation: y - 1 = -1/3(x - 3) => 3y - 3 = -x + 3 => x + 3y = 6.",advanced_quant,4,Tech Mahindra,Expert
"Advanced Coordinate Geometry: Find the equation of a line passing through the intersection of the lines x + y = 4 and 2x - y = 5, and perpendicular to the line 3x - y = 1.",x - 3y = 6,3x + y = 10,x + 3y = 6,x + 3y = 12,x + 3y = 6,"Intersection point is (3, 1). Perpendicular slope is -1/3. Equation: y - 1 = -1/3(x - 3) => 3y - 3 = -x + 3 => x + 3y = 6.",advanced_quant,4,Wipro,Expert
"Advanced Coordinate Geometry: Find the equation of a line passing through the intersection of the lines x + y = 4 and 2x - y = 5, and perpendicular to the line 3x - y = 1.",x + 3y = 12,x - 3y = 6,x + 3y = 6,3x + y = 10,x + 3y = 6,"Intersection point is (3, 1). Perpendicular slope is -1/3. Equation: y - 1 = -1/3(x - 3) => 3y - 3 = -x + 3 => x + 3y = 6.",advanced_quant,4,Tech Mahindra,Expert
"Advanced Coordinate Geometry: Find the equation of a line passing through the intersection of the lines x + y = 4 and 2x - y = 5, and perpendicular to the line 3x - y = 1.",x + 3y = 6,x - 3y = 6,x + 3y = 12,3x + y = 10,x + 3y = 6,"Intersection point is (3, 1). Perpendicular slope is -1/3. Equation: y - 1 = -1/3(x - 3) => 3y - 3 = -x + 3 => x + 3y = 6.",advanced_quant,4,Google,Expert
"Advanced Coordinate Geometry: Find the equation of a line passing through the intersection of the lines x + y = 4 and 2x - y = 5, and perpendicular to the line 3x - y = 1.",x + 3y = 12,x - 3y = 6,x + 3y = 6,3x + y = 10,x + 3y = 6,"Intersection point is (3, 1). Perpendicular slope is -1/3. Equation: y - 1 = -1/3(x - 3) => 3y - 3 = -x + 3 => x + 3y = 6.",advanced_quant,4,Microsoft,Expert
"Advanced Coordinate Geometry: Find the equation of a line passing through the intersection of the lines x + y = 4 and 2x - y = 5, and perpendicular to the line 3x - y = 1.",3x + y = 10,x + 3y = 6,x - 3y = 6,x + 3y = 12,x + 3y = 6,"Intersection point is (3, 1). Perpendicular slope is -1/3. Equation: y - 1 = -1/3(x - 3) => 3y - 3 = -x + 3 => x + 3y = 6.",advanced_quant,4,Accenture,Expert
"Advanced Coordinate Geometry: Find the equation of a line passing through the intersection of the lines x + y = 4 and 2x - y = 5, and perpendicular to the line 3x - y = 1.",x + 3y = 12,x - 3y = 6,x + 3y = 6,3x + y = 10,x + 3y = 6,"Intersection point is (3, 1). Perpendicular slope is -1/3. Equation: y - 1 = -1/3(x - 3) => 3y - 3 = -x + 3 => x + 3y = 6.",advanced_quant,4,Wipro,Expert
"Advanced Coordinate Geometry: Find the equation of a line passing through the intersection of the lines x + y = 4 and 2x - y = 5, and perpendicular to the line 3x - y = 1.",x - 3y = 6,3x + y = 10,x + 3y = 12,x + 3y = 6,x + 3y = 6,"Intersection point is (3, 1). Perpendicular slope is -1/3. Equation: y - 1 = -1/3(x - 3) => 3y - 3 = -x + 3 => x + 3y = 6.",advanced_quant,4,TCS,Expert
"Advanced Coordinate Geometry: Find the equation of a line passing through the intersection of the lines x + y = 4 and 2x - y = 5, and perpendicular to the line 3x - y = 1.",x + 3y = 6,x - 3y = 6,x + 3y = 12,3x + y = 10,x + 3y = 6,"Intersection point is (3, 1). Perpendicular slope is -1/3. Equation: y - 1 = -1/3(x - 3) => 3y - 3 = -x + 3 => x + 3y = 6.",advanced_quant,4,Wipro,Expert
"Advanced Coordinate Geometry: Find the equation of a line passing through the intersection of the lines x + y = 4 and 2x - y = 5, and perpendicular to the line 3x - y = 1.",x + 3y = 12,3x + y = 10,x - 3y = 6,x + 3y = 6,x + 3y = 6,"Intersection point is (3, 1). Perpendicular slope is -1/3. Equation: y - 1 = -1/3(x - 3) => 3y - 3 = -x + 3 => x + 3y = 6.",advanced_quant,4,Microsoft,Expert
"Advanced Coordinate Geometry: Find the equation of a line passing through the intersection of the lines x + y = 4 and 2x - y = 5, and perpendicular to the line 3x - y = 1.",3x + y = 10,x - 3y = 6,x + 3y = 12,x + 3y = 6,x + 3y = 6,"Intersection point is (3, 1). Perpendicular slope is -1/3. Equation: y - 1 = -1/3(x - 3) => 3y - 3 = -x + 3 => x + 3y = 6.",advanced_quant,4,Google,Expert
"Advanced Coordinate Geometry: Find the equation of a line passing through the intersection of the lines x + y = 4 and 2x - y = 5, and perpendicular to the line 3x - y = 1.",x + 3y = 12,x - 3y = 6,x + 3y = 6,3x + y = 10,x + 3y = 6,"Intersection point is (3, 1). Perpendicular slope is -1/3. Equation: y - 1 = -1/3(x - 3) => 3y - 3 = -x + 3 => x + 3y = 6.",advanced_quant,4,Infosys,Expert
"Advanced Coordinate Geometry: Find the equation of a line passing through the intersection of the lines x + y = 4 and 2x - y = 5, and perpendicular to the line 3x - y = 1.",x + 3y = 6,3x + y = 10,x + 3y = 12,x - 3y = 6,x + 3y = 6,"Intersection point is (3, 1). Perpendicular slope is -1/3. Equation: y - 1 = -1/3(x - 3) => 3y - 3 = -x + 3 => x + 3y = 6.",advanced_quant,4,Amazon,Expert
"Advanced Coordinate Geometry: Find the equation of a line passing through the intersection of the lines x + y = 4 and 2x - y = 5, and perpendicular to the line 3x - y = 1.",x + 3y = 6,3x + y = 10,x + 3y = 12,x - 3y = 6,x + 3y = 6,"Intersection point is (3, 1). Perpendicular slope is -1/3. Equation: y - 1 = -1/3(x - 3) => 3y - 3 = -x + 3 => x + 3y = 6.",advanced_quant,4,Cognizant,Expert
"Advanced Coordinate Geometry: Find the equation of a line passing through the intersection of the lines x + y = 4 and 2x - y = 5, and perpendicular to the line 3x - y = 1.",x + 3y = 12,x - 3y = 6,x + 3y = 6,3x + y = 10,x + 3y = 6,"Intersection point is (3, 1). Perpendicular slope is -1/3. Equation: y - 1 = -1/3(x - 3) => 3y - 3 = -x + 3 => x + 3y = 6.",advanced_quant,4,Cognizant,Expert
"Advanced Coordinate Geometry: Find the equation of a line passing through the intersection of the lines x + y = 4 and 2x - y = 5, and perpendicular to the line 3x - y = 1.",x - 3y = 6,3x + y = 10,x + 3y = 6,x + 3y = 12,x + 3y = 6,"Intersection point is (3, 1). Perpendicular slope is -1/3. Equation: y - 1 = -1/3(x - 3) => 3y - 3 = -x + 3 => x + 3y = 6.",advanced_quant,4,Tech Mahindra,Expert
"Advanced Coordinate Geometry: Find the equation of a line passing through the intersection of the lines x + y = 4 and 2x - y = 5, and perpendicular to the line 3x - y = 1.",x + 3y = 12,x - 3y = 6,x + 3y = 6,3x + y = 10,x + 3y = 6,"Intersection point is (3, 1). Perpendicular slope is -1/3. Equation: y - 1 = -1/3(x - 3) => 3y - 3 = -x + 3 => x + 3y = 6.",advanced_quant,4,Wipro,Expert
"Advanced Coordinate Geometry: Find the equation of a line passing through the intersection of the lines x + y = 4 and 2x - y = 5, and perpendicular to the line 3x - y = 1.",x + 3y = 6,x + 3y = 12,3x + y = 10,x - 3y = 6,x + 3y = 6,"Intersection point is (3, 1). Perpendicular slope is -1/3. Equation: y - 1 = -1/3(x - 3) => 3y - 3 = -x + 3 => x + 3y = 6.",advanced_quant,4,TCS,Expert
"Advanced Coordinate Geometry: Find the equation of a line passing through the intersection of the lines x + y = 4 and 2x - y = 5, and perpendicular to the line 3x - y = 1.",x + 3y = 12,x - 3y = 6,3x + y = 10,x + 3y = 6,x + 3y = 6,"Intersection point is (3, 1). Perpendicular slope is -1/3. Equation: y - 1 = -1/3(x - 3) => 3y - 3 = -x + 3 => x + 3y = 6.",advanced_quant,4,TCS,Expert
"Advanced Coordinate Geometry: Find the equation of a line passing through the intersection of the lines x + y = 4 and 2x - y = 5, and perpendicular to the line 3x - y = 1.",3x + y = 10,x + 3y = 12,x - 3y = 6,x + 3y = 6,x + 3y = 6,"Intersection point is (3, 1). Perpendicular slope is -1/3. Equation: y - 1 = -1/3(x - 3) => 3y - 3 = -x + 3 => x + 3y = 6.",advanced_quant,4,Infosys,Expert
"Advanced Coordinate Geometry: Find the equation of a line passing through the intersection of the lines x + y = 4 and 2x - y = 5, and perpendicular to the line 3x - y = 1.",x - 3y = 6,3x + y = 10,x + 3y = 12,x + 3y = 6,x + 3y = 6,"Intersection point is (3, 1). Perpendicular slope is -1/3. Equation: y - 1 = -1/3(x - 3) => 3y - 3 = -x + 3 => x + 3y = 6.",advanced_quant,4,Amazon,Expert
"Advanced Coordinate Geometry: Find the equation of a line passing through the intersection of the lines x + y = 4 and 2x - y = 5, and perpendicular to the line 3x - y = 1.",3x + y = 10,x + 3y = 6,x + 3y = 12,x - 3y = 6,x + 3y = 6,"Intersection point is (3, 1). Perpendicular slope is -1/3. Equation: y - 1 = -1/3(x - 3) => 3y - 3 = -x + 3 => x + 3y = 6.",advanced_quant,4,Capgemini,Expert
"Advanced Coordinate Geometry: Find the equation of a line passing through the intersection of the lines x + y = 4 and 2x - y = 5, and perpendicular to the line 3x - y = 1.",3x + y = 10,x + 3y = 6,x - 3y = 6,x + 3y = 12,x + 3y = 6,"Intersection point is (3, 1). Perpendicular slope is -1/3. Equation: y - 1 = -1/3(x - 3) => 3y - 3 = -x + 3 => x + 3y = 6.",advanced_quant,4,Google,Expert
"Advanced Coordinate Geometry: Find the equation of a line passing through the intersection of the lines x + y = 4 and 2x - y = 5, and perpendicular to the line 3x - y = 1.",x + 3y = 12,x + 3y = 6,3x + y = 10,x - 3y = 6,x + 3y = 6,"Intersection point is (3, 1). Perpendicular slope is -1/3. Equation: y - 1 = -1/3(x - 3) => 3y - 3 = -x + 3 => x + 3y = 6.",advanced_quant,4,Infosys,Expert
